id,región,región1,comuna,nombre,sexo,pacto,subpacto,partido
3134,Valparaíso,5,Papudo,Miriam Olivares Osses,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3135,Valparaíso,5,Papudo,Pedro Cardenas Jimenez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3136,Valparaíso,5,Papudo,Maria Elgueta Galmez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3137,Valparaíso,5,Papudo,Roberto Palma Palma,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3138,Valparaíso,5,Petorca,Patricio Rojas Orian,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3139,Valparaíso,5,Petorca,Rene Rodriguez Fredes,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3140,Valparaíso,5,Petorca,Cristian Araya Prado,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3141,Valparaíso,5,Puchuncavi,Ramon Barria Pino,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3142,Valparaíso,5,Puchuncavi,Gabriel Lagos Olivares,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3143,Valparaíso,5,Puchuncavi,Ana Herrera Sepulveda,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3144,Valparaíso,5,Putaendo,Anyelin Muñoz Vergara,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3145,Valparaíso,5,Putaendo,Claudio Tapia Chavez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3146,Valparaíso,5,Quillota,Nicolas Sanhueza Perez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3147,Valparaíso,5,Quillota,Roberto Vergara Saavedra,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3148,Valparaíso,5,Quilpue,Renzo Aranda Contreras,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3149,Valparaíso,5,Quilpue,Gabriel Gutierrez Sotelo,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3150,Valparaíso,5,Quilpue,Leonardo Castillo Triviño,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3151,Valparaíso,5,Rinconada,Ana Pueyes Carvacho,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3152,Valparaíso,5,Rinconada,Juan Castillo Valle,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3153,Valparaíso,5,Rinconada,Ester Liquitay Barrera,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3154,Valparaíso,5,San Antonio,Manuel Meza Hinojosa,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3155,Valparaíso,5,San Antonio,Karina Aedo Alvarez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3156,Valparaíso,5,San Antonio,Juan Recabarren Salinas,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3157,Valparaíso,5,San Antonio,Pablo Escarate Carreño,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3158,Valparaíso,5,San Antonio,Kathia Alarcon Prado,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3159,Valparaíso,5,San Esteban,Monica Arancibia Osorio,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3160,Valparaíso,5,San Esteban,Benjamin Olguin Diaz,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3161,Valparaíso,5,San Esteban,Marisol Campos Paez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3162,Valparaíso,5,San Esteban,Manuel Diaz Cordova,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3163,Valparaíso,5,San Esteban,Manuel Ibaceta Lara,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3164,Valparaíso,5,San Felipe,Maria Ibaceta Gonzalez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3165,Valparaíso,5,San Felipe,Victor Leiva Cortes,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3166,Valparaíso,5,Santa Maria,Boris Leiva Nuñez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3167,Valparaíso,5,Santa Maria,Luis Herrera Herrera,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3168,Valparaíso,5,Santo Domingo,Fernando Cornejo Ugarte,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3169,Valparaíso,5,Santo Domingo,Luis Piña Berrios,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3170,Valparaíso,5,Santo Domingo,Fabiola Contreras Fuentes,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3171,Valparaíso,5,Santo Domingo,Francisco Marambio Mendoza,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3172,Valparaíso,5,Valparaiso,Daniel Alfaro Fredes,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3173,Valparaíso,5,Valparaiso,Bernardita Barraza Barrutti,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3174,Valparaíso,5,Valparaiso,Gabriela Jofre Nocetti,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3175,Valparaíso,5,Valparaiso,Mauricio Lillo Cavagnaro,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3176,Valparaíso,5,Valparaiso,Eduardo Vasquez Wiedeman,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3177,Valparaíso,5,Valparaiso,Soledad Flores Pincheira,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3178,Valparaíso,5,Villa Alemana,Margarita Verdessi Belemmi,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3179,Valparaíso,5,Villa Alemana,Christian Carrillo Caceres,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3180,Valparaíso,5,Villa Alemana,Paula Godoy Israel,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3181,Valparaíso,5,Villa Alemana,Gabriela Ramirez Rojas,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3182,Valparaíso,5,Villa Alemana,Marcelo Gongora Carvajal,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3183,Valparaíso,5,Viña Del Mar,David Suazo Guastavino,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3184,Valparaíso,5,Viña Del Mar,Rene Lues Escobar,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3185,Valparaíso,5,Viña Del Mar,Patricia Comas Inostroza,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3186,Valparaíso,5,Viña Del Mar,Gianni Rivera Foo,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3187,Valparaíso,5,Viña Del Mar,Evelyn Navarro Vera,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3188,Valparaíso,5,Viña Del Mar,Pablo Lizama Medina,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3189,Valparaíso,5,Zapallar,Claudia Vargas Astudillo,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3190,Valparaíso,5,Zapallar,Carolina Letelier Riumallo,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
3191,Valparaíso,5,Algarrobo,Lorena Esquivel Ortega,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3192,Valparaíso,5,Algarrobo,Guillermo Urquiza Tapia,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3193,Valparaíso,5,Cabildo,Claudia Segura Catalan,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3194,Valparaíso,5,Cabildo,Jordan Guajardo Vicencio,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3195,Valparaíso,5,Cabildo,Eugenia Acosta Olivares,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3196,Valparaíso,5,Calera,Hector Diaz Aguilera,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3197,Valparaíso,5,Calera,Christian Olmos Godoy,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3198,Valparaíso,5,Calera,Isabel Olivares Zamora,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3199,Valparaíso,5,Calera,Humberto Henriquez Andrades,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3200,Valparaíso,5,Calle Larga,Maria Vasquez Pastran,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3201,Valparaíso,5,Calle Larga,Carlos Espinoza Barrera,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3202,Valparaíso,5,Calle Larga,Yury Quiroz Mura,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3203,Valparaíso,5,Calle Larga,Sebastian Orosco Ahumada,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3204,Valparaíso,5,Cartagena,Sandra Acevedo Armijo,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3205,Valparaíso,5,Cartagena,Daniela Gutierrez Leyton,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3206,Valparaíso,5,Casablanca,Luis Retamal Salazar,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3207,Valparaíso,5,Casablanca,Manuel Vera Delgado,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3208,Valparaíso,5,Catemu,Guillermo Vasquez Oliveros,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3209,Valparaíso,5,Catemu,Emerson Fernandez Pinilla,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3210,Valparaíso,5,Catemu,Maria Vicencio Suarez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3211,Valparaíso,5,Catemu,Luis Carreño Carreño,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3212,Valparaíso,5,Concon,Raul Perez Peñaloza,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3213,Valparaíso,5,Concon,Claudio Ramos Puyol,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3214,Valparaíso,5,El Quisco,Juan Quezada Seco,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3215,Valparaíso,5,El Quisco,Cristofer Ceballos Lira,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3216,Valparaíso,5,El Quisco,Marcia Iturra Miranda,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3217,Valparaíso,5,El Tabo,Jose Veas Berrios,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3218,Valparaíso,5,El Tabo,Susana Farias Farias,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3219,Valparaíso,5,Hijuelas,Hector Osorio Lopez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3220,Valparaíso,5,Hijuelas,Mauricio Carvajal Gonzalez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3221,Valparaíso,5,Isla De Pascua,Victor Ika Acuña,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3222,Valparaíso,5,Isla De Pascua,Tuki Tuki Diaz,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3223,Valparaíso,5,Isla De Pascua,Dayan Dreyer Encina,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3224,Valparaíso,5,La Cruz,Victor Diaz Rios,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3225,Valparaíso,5,La Ligua,Juan Yañez Peña,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3226,Valparaíso,5,La Ligua,Jacqueline Torres Gonzalez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3227,Valparaíso,5,La Ligua,Ruth Aceiton Sepulveda,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3228,Valparaíso,5,Limache,Silvio Pizarro Vergara,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3229,Valparaíso,5,Limache,Gabriela Cortes Palacios,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3230,Valparaíso,5,Limache,Jose Escorza Palma,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3231,Valparaíso,5,Llaillay,Jose Garate Barrera,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3232,Valparaíso,5,Llaillay,Sebastian Galleguillos Aracena,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3233,Valparaíso,5,Llaillay,Rosa Vargas Morales,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3234,Valparaíso,5,Llaillay,Marco Cataldo Maldonado,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3235,Valparaíso,5,Los Andes,Luis Reinoso Ibarra,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3236,Valparaíso,5,Los Andes,Juan Olguin Perez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3237,Valparaíso,5,Los Andes,Ruth Guzman Manriquez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3238,Valparaíso,5,Nogales,Marcelo Cisternas Rivera,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3239,Valparaíso,5,Nogales,Maria Ordenes Guzman,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3240,Valparaíso,5,Nogales,Oscar Mena Cabrito,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3241,Valparaíso,5,Panquehue,Augusto Ahumada Ortega,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3242,Valparaíso,5,Panquehue,Marco Muñoz Ahumada,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3243,Valparaíso,5,Panquehue,Cecilia Bazaez Santibañez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3244,Valparaíso,5,Panquehue,Victor Martinez Caballero,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3245,Valparaíso,5,Panquehue,Gabriela Vega Acevedo,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3246,Valparaíso,5,Panquehue,Patricio Morales Quiñones,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3247,Valparaíso,5,Papudo,Juan Parraguez Godoy,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3248,Valparaíso,5,Papudo,Juan Barrios Encina,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3249,Valparaíso,5,Petorca,Daniela Pizarro Toro,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3250,Valparaíso,5,Petorca,Cesar Arancibia Delgado,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3251,Valparaíso,5,Puchuncavi,Juan Peña Bernal,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3252,Valparaíso,5,Puchuncavi,Marisol Lagos Gomez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3253,Valparaíso,5,Putaendo,Mariana Bravo Ahumada,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3254,Valparaíso,5,Putaendo,Elizabeth Menares Cortes,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3255,Valparaíso,5,Putaendo,Juan Tapia Tapia,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3256,Valparaíso,5,Quillota,Carolina Subiabre Fullerton,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3257,Valparaíso,5,Quillota,Eduardo Ormazabal Mayol,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3258,Valparaíso,5,Quillota,Giovanna Bahamondez Vergara,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3259,Valparaíso,5,Quilpue,Luis Hurtado Muñoz,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3260,Valparaíso,5,Quilpue,Michael Saravia Lange,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3261,Valparaíso,5,Quilpue,Carlos Jofre Saez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3262,Valparaíso,5,Quilpue,Luis Ponce Bravo,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3263,Valparaíso,5,Quilpue,Rodrigo Lopez Donoso,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3264,Valparaíso,5,Quintero,Juan Godoy Olivares,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3265,Valparaíso,5,Quintero,Estefania Guevara Morales,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3266,Valparaíso,5,Quintero,Macarena Pulgar Mansilla,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3267,Valparaíso,5,Quintero,Tamara Tello Gallo,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3268,Valparaíso,5,Quintero,Alfonso Nuñez Contreras,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3269,Valparaíso,5,Quintero,Polet Urrutia Salinas,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3270,Valparaíso,5,Rinconada,Margarita Lillo Muñoz,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3271,Valparaíso,5,Rinconada,Carlos Montenegro Urbina,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3272,Valparaíso,5,San Antonio,Jose Pino Abarca,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3273,Valparaíso,5,San Antonio,Mario Celedon Bustos,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3274,Valparaíso,5,San Antonio,Luis Rodriguez Visscher,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3275,Valparaíso,5,San Esteban,Isabel Contreras Contreras,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3276,Valparaíso,5,San Felipe,Clara Godoy Solis,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3277,Valparaíso,5,San Felipe,Mario Polanco Morales,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3278,Valparaíso,5,Santa Maria,Abel Valdivia Rozas,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3279,Valparaíso,5,Santa Maria,Noelia Machuca Silva,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3280,Valparaíso,5,Santa Maria,Juan Gonzalez Morales,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3281,Valparaíso,5,Valparaiso,Claudio Matta Zamora,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3282,Valparaíso,5,Valparaiso,Carla Sanchez Muñoz,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3283,Valparaíso,5,Villa Alemana,Angelo Galdames Pinochet,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3284,Valparaíso,5,Viña Del Mar,Sergio Romano Andreo,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3285,Valparaíso,5,Viña Del Mar,Alex San Martin,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3286,Valparaíso,5,Viña Del Mar,Mauricio Cardenas Huenteleo,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3287,Valparaíso,5,Viña Del Mar,Maria Arlegui Vergara,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3288,Valparaíso,5,Zapallar,Jaime Altimiras Gonzalez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3289,Valparaíso,5,Zapallar,Gonzalo Cubillos Prieto,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3290,Valparaíso,5,Zapallar,Juana Ordenes Silva,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3291,Valparaíso,5,Zapallar,Reinaldo Fernandez Silva,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
3292,Valparaíso,5,Casablanca,Alexander Aranguiz Meza,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
3293,Valparaíso,5,El Tabo,Maria Castillo Sanchez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
3294,Valparaíso,5,El Tabo,Jorge Hinojosa Abarca,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
3295,Valparaíso,5,San Felipe,Guillermo Lillo Vivar,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
3296,Valparaíso,5,Valparaiso,Joselyn Pizarro Vallejo,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
3297,Valparaíso,5,Valparaiso,Jonathan Aro Berrios,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
3298,Valparaíso,5,Villa Alemana,Jorge Anabalon Arratia,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
3299,Valparaíso,5,Villa Alemana,Cristian Leon Fernandez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
3300,Valparaíso,5,Algarrobo,Debora Schiappacasse Miranda,1,Union Patriotica,,UPA
3301,Valparaíso,5,La Cruz,Valeska Neira Garcia,1,Union Patriotica,,UPA
3302,Valparaíso,5,La Cruz,Carlos Lemus Cid,0,Union Patriotica,,UPA
3303,Valparaíso,5,La Ligua,Roberto Manzano Perez,0,Union Patriotica,,UPA
3304,Valparaíso,5,La Ligua,Gonzalo Tapia Abarca,0,Union Patriotica,,UPA
3305,Valparaíso,5,Limache,Carolina Cabello Valenzuela,1,Union Patriotica,,UPA
3306,Valparaíso,5,Papudo,Cristian Cavieres Gonzalez,0,Union Patriotica,,UPA
3307,Valparaíso,5,Papudo,Inti Aravena Perez,1,Union Patriotica,,UPA
3308,Valparaíso,5,Puchuncavi,Diego Burdiles Diaz,0,Union Patriotica,,UPA
3309,Valparaíso,5,Quillota,Christopher Olivares Olivares,0,Union Patriotica,,UPA
3310,Valparaíso,5,Quillota,Pablo Lopez Gavilan,0,Union Patriotica,,UPA
3311,Valparaíso,5,Quilpue,Ashly Leon Muñoz,0,Union Patriotica,,UPA
3312,Valparaíso,5,San Antonio,Leonardo Ramos Soto,0,Union Patriotica,,UPA
3313,Valparaíso,5,San Antonio,Juan Roman Lizana,0,Union Patriotica,,UPA
3314,Valparaíso,5,Valparaiso,Pablo Recabal Maturana,0,Union Patriotica,,UPA
3315,Valparaíso,5,Valparaiso,Beatriz Olivares Velasco,1,Union Patriotica,,UPA
3316,Valparaíso,5,Valparaiso,Christian Carrere Vera,0,Union Patriotica,,UPA
3317,Valparaíso,5,Valparaiso,Marcos Montecinos Yañez,0,Union Patriotica,,UPA
3318,Valparaíso,5,Valparaiso,Carmen Velasquez Lopez,1,Union Patriotica,,UPA
3319,Valparaíso,5,Valparaiso,Pablo Cordova Valenzuela,0,Union Patriotica,,UPA
3320,Valparaíso,5,Villa Alemana,Christopher Vergara Garcia,0,Union Patriotica,,UPA
3321,Valparaíso,5,Viña Del Mar,Elizabeth Cancino Salvatierra,1,Union Patriotica,,UPA
3322,Valparaíso,5,Viña Del Mar,Ignacio Abarzua Ramirez,0,Union Patriotica,,UPA
3323,Valparaíso,5,Viña Del Mar,Clarisa Rios Inostroza,1,Union Patriotica,,UPA
3324,Valparaíso,5,Viña Del Mar,Alejandro Castillo Cuevas,0,Union Patriotica,,UPA
3325,Valparaíso,5,Viña Del Mar,Angelo Rivera Toledo,0,Union Patriotica,,UPA
3326,Metropolitana,5.5,Alhue,Maria Rivera Mesa,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3327,Metropolitana,5.5,Alhue,Christian Serrano Manzo,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3328,Metropolitana,5.5,Buin,Samuel Silva Vera,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3329,Metropolitana,5.5,Buin,Bernarda Arias Cornejo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3330,Metropolitana,5.5,Calera De Tango,Dialy Jara Castillo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3331,Metropolitana,5.5,Cerrillos,Janina Gutierrez Villa,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3332,Metropolitana,5.5,Cerro Navia,Ivan Arcos Larrain,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3333,Metropolitana,5.5,Cerro Navia,Mario Ferrada Leiva,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
3334,Metropolitana,5.5,Colina,Paloma Arcos Caniu,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
