id,región,region2,distrito,distrito2,número_papeleta,nombre,lista,tope_patrocinios,partido,sexo,lista2,n_listageneral,estado,ex_candidatoprez,subsecretario,ministro,senador,diputado,alcalde,concejal,intendente,abogado_constitucional,artista,familiar_de,académico,dirigente,trabajadores_salud,sub24,lgbtqia,feministas,promigrantes,cientificos,animalistas,discapacitados,expertosDDHH,exdeportistas,escenario1,cebra
644,Metropolitana,5.5,12,#D12 - Puente Alto,XP16,Bernardita Paul,Vamos por Chile,,RN,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,hija de diputada,0
645,Metropolitana,5.5,12,#D12 - Puente Alto,XP17,Manuel J. Ossandón,Vamos por Chile,,RN-IND,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,hijo de senador,0
646,Metropolitana,5.5,12,#D12 - Puente Alto,XP18,Carol Espinaza,Vamos por Chile,,RN-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
647,Metropolitana,5.5,12,#D12 - Puente Alto,XP19,Marcelo Alonso,Vamos por Chile,,UDI,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
648,Metropolitana,5.5,12,#D12 - Puente Alto,XP20,María Luisa Cordero ,Vamos por Chile,,UDI-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
649,Metropolitana,5.5,12,#D12 - Puente Alto,XP21,Shai Agosín,Vamos por Chile,,EVO,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
650,Metropolitana,5.5,12,#D12 - Puente Alto,XP22,Macarena Venegas,Vamos por Chile,,EVO-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,conocida ,0
651,Metropolitana,5.5,12,#D12 - Puente Alto,T1,Alondra Carrillo,Voces Constituyentes,1938,IND,1,0,Voces Constituyentes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0
652,Metropolitana,5.5,12,#D12 - Puente Alto,T2,Lucio Cuenca,Voces Constituyentes,1938,IND,0,0,Voces Constituyentes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
653,Metropolitana,5.5,12,#D12 - Puente Alto,T3,Valeria Ortega,Voces Constituyentes,1938,IND,1,0,Voces Constituyentes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
654,Metropolitana,5.5,12,#D12 - Puente Alto,T4,Eduardo Gutiérrez,Voces Constituyentes,1938,IND,0,0,Voces Constituyentes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
655,Metropolitana,5.5,12,#D12 - Puente Alto,T5,Tania Alfaro,Voces Constituyentes,1938,IND,1,0,Voces Constituyentes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
656,Metropolitana,5.5,12,#D12 - Puente Alto,T6,Edgar Espergel,Voces Constituyentes,1938,IND,0,0,Voces Constituyentes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0
657,Metropolitana,5.5,12,#D12 - Puente Alto,T7,Maite Durán,Voces Constituyentes,,IND,1,,Voces Constituyentes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
658,Metropolitana,5.5,13,#D13 - San Miguel,YQ24,Natalia Aravena,Apruebo Dignidad,,CS-IND,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0
659,Metropolitana,5.5,13,#D13 - San Miguel,YQ25,Marcos Barraza,Apruebo Dignidad,,PC,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ex ministro,0
660,Metropolitana,5.5,13,#D13 - San Miguel,YQ26,Adriana Barrientos,Apruebo Dignidad,,FRVS,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
661,Metropolitana,5.5,13,#D13 - San Miguel,YQ27,Mirko Jiménez,Apruebo Dignidad,,PI-IND,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
662,Metropolitana,5.5,13,#D13 - San Miguel,YQ28,Libertad Méndez,Apruebo Dignidad,,COM,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
663,Metropolitana,5.5,13,#D13 - San Miguel,YQ29,Daniel Andrade,Apruebo Dignidad,,RD-IND,0,,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
664,Metropolitana,5.5,13,#D13 - San Miguel,YS30,Sandra Huentemilla,Independientes sin Padrinos,1385,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
665,Metropolitana,5.5,13,#D13 - San Miguel,YS31,Isaac Fuentealba,Independientes sin Padrinos,1385,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
666,Metropolitana,5.5,13,#D13 - San Miguel,YS32,Mariana González,Independientes sin Padrinos,1385,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
667,Metropolitana,5.5,13,#D13 - San Miguel,YS33,Matías Menares,Independientes sin Padrinos,1385,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
668,Metropolitana,5.5,13,#D13 - San Miguel,YS34,Claudia Lubi,Independientes sin Padrinos,1385,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
669,Metropolitana,5.5,13,#D13 - San Miguel,YS35,Luis Mariano Rendón,Independientes sin Padrinos,1385,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
670,Metropolitana,5.5,13,#D13 - San Miguel,ZN40,Ingrid Villena,La lista del Pueblo,1385,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
671,Metropolitana,5.5,13,#D13 - San Miguel,ZN41,Rodrigo Rojas,La lista del Pueblo,1385,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0
672,Metropolitana,5.5,13,#D13 - San Miguel,ZN42,Camila Torres,La lista del Pueblo,1385,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
673,Metropolitana,5.5,13,#D13 - San Miguel,ZN43,Andrés Cuevas,La lista del Pueblo,1385,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0
674,Metropolitana,5.5,13,#D13 - San Miguel,ZN44,Marcela Sarmiento,La lista del Pueblo,1385,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
675,Metropolitana,5.5,13,#D13 - San Miguel,ZN45,Jesús Colque,La lista del Pueblo,1385,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
676,Metropolitana,5.5,13,#D13 - San Miguel,YB18,Francisca Cabrera,Lista del Apruebo,,PRO-IND,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0
677,Metropolitana,5.5,13,#D13 - San Miguel,YB19,Nicolás Freire,Lista del Apruebo,,PL-IND,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
678,Metropolitana,5.5,13,#D13 - San Miguel,YB20,Malucha Pinto,Lista del Apruebo,,PS ,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,conocida ,0
679,Metropolitana,5.5,13,#D13 - San Miguel,YB21,Jorge Insunza ,Lista del Apruebo,,PPD ,0,1,Lista del Apruebo,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
680,Metropolitana,5.5,13,#D13 - San Miguel,YB22,Valeria Villegas,Lista del Apruebo,,PR ,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
681,Metropolitana,5.5,13,#D13 - San Miguel,YB23,Rodolfo Seguel,Lista del Apruebo,,DC ,0,1,Lista del Apruebo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
682,Metropolitana,5.5,13,#D13 - San Miguel,XH10,Ricardo González,Lista por la Justicia Social,1385,IND,0,0,Lista por la Justicia Social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
683,Metropolitana,5.5,13,#D13 - San Miguel,XH11,Catherine Pino,Lista por la Justicia Social,1385,IND,1,0,Lista por la Justicia Social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
684,Metropolitana,5.5,13,#D13 - San Miguel,XH7,Keyla Zavaleta,Lista por la Justicia Social,1385,IND,1,0,Lista por la Justicia Social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
685,Metropolitana,5.5,13,#D13 - San Miguel,XH8,Héctor Rubio,Lista por la Justicia Social,1385,IND,0,0,Lista por la Justicia Social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
686,Metropolitana,5.5,13,#D13 - San Miguel,XH9,Karina Durán,Lista por la Justicia Social,1385,IND,1,0,Lista por la Justicia Social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
687,Metropolitana,5.5,13,#D13 - San Miguel,XA1,Valentina Bustamante,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
688,Metropolitana,5.5,13,#D13 - San Miguel,XA2,Ismael Mena Abrigo,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0
689,Metropolitana,5.5,13,#D13 - San Miguel,XA3,María José Toro,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
690,Metropolitana,5.5,13,#D13 - San Miguel,XA4,Hans Hube Frías,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
691,Metropolitana,5.5,13,#D13 - San Miguel,XA5,Mariana Sandoval,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
692,Metropolitana,5.5,13,#D13 - San Miguel,XA6,Cristián González,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0
693,Metropolitana,5.5,13,#D13 - San Miguel,ZR46,Valeria Yáñez,Trabajadores Revolucionarios,,PTR,1,1,Trabajadores Revolucionarios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
694,Metropolitana,5.5,13,#D13 - San Miguel,ZR47,Kevin Bustamante,Trabajadores Revolucionarios,,PTR,0,1,Trabajadores Revolucionarios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
695,Metropolitana,5.5,13,#D13 - San Miguel,ZR48,Brisa Galvez,Trabajadores Revolucionarios,,PTR,1,1,Trabajadores Revolucionarios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
696,Metropolitana,5.5,13,#D13 - San Miguel,ZR49,Álvaro Pérez,Trabajadores Revolucionarios,,PTR,0,1,Trabajadores Revolucionarios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
697,Metropolitana,5.5,13,#D13 - San Miguel,ZR50,Emilia Villalobos,Trabajadores Revolucionarios,,PTR,1,1,Trabajadores Revolucionarios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0
698,Metropolitana,5.5,13,#D13 - San Miguel,ZB36,Varinia Aravena,Unión Patriotica,,UPA,1,1,Unión Patriotica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
699,Metropolitana,5.5,13,#D13 - San Miguel,ZB37,Jorge Muñoz,Unión Patriotica,,UPA,0,1,Unión Patriotica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
700,Metropolitana,5.5,13,#D13 - San Miguel,ZB38,Valentina Cofré,Unión Patriotica,,UPA,1,1,Unión Patriotica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
701,Metropolitana,5.5,13,#D13 - San Miguel,ZB39,Manuel Carrillo,Unión Patriotica,,UPA,0,1,Unión Patriotica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
702,Metropolitana,5.5,13,#D13 - San Miguel,XP12,Eleonora Espinoza,Vamos por Chile,,RN-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
703,Metropolitana,5.5,13,#D13 - San Miguel,XP13,Matías Poblete,Vamos por Chile,,REP-IND,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0
704,Metropolitana,5.5,13,#D13 - San Miguel,XP14,Susana Hiplan,Vamos por Chile,,RN,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
705,Metropolitana,5.5,13,#D13 - San Miguel,XP15,Luis Silva,Vamos por Chile,,REP-IND,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
706,Metropolitana,5.5,13,#D13 - San Miguel,XP16,Carolina García,Vamos por Chile,,EVO,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0
707,Metropolitana,5.5,13,#D13 - San Miguel,XP17,Alejandro Fernández,Vamos por Chile,,EVO-IND,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Primero con más aportes,0
708,Metropolitana,5.5,14,#D14 - San Bernardo,YQ16,Sandra Saavedra,Apruebo Dignidad,,PC,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
709,Metropolitana,5.5,14,#D14 - San Bernardo,YQ17,Ignacio Achurra,Apruebo Dignidad,,CS,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710,Metropolitana,5.5,14,#D14 - San Bernardo,YQ18,Camila Musante,Apruebo Dignidad,,RD-IND,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0
711,Metropolitana,5.5,14,#D14 - San Bernardo,YQ19,Carlos Poblete,Apruebo Dignidad,,PI,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
712,Metropolitana,5.5,14,#D14 - San Bernardo,YQ20,Camila Navarro,Apruebo Dignidad,,FRVS-IND,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
713,Metropolitana,5.5,14,#D14 - San Bernardo,YQ21,Sebastián Aylwin,Apruebo Dignidad,,COM,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
714,Metropolitana,5.5,14,#D14 - San Bernardo,ZT27,Paulina Valenzuela,Ind. por la Nueva Constitución,1680,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
715,Metropolitana,5.5,14,#D14 - San Bernardo,ZT28,Claudio Vielma,Ind. por la Nueva Constitución,1680,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
716,Metropolitana,5.5,14,#D14 - San Bernardo,ZT29,Nadia Letelier,Ind. por la Nueva Constitución,1680,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0
717,Metropolitana,5.5,14,#D14 - San Bernardo,ZT30,Angelo Perrotta,Ind. por la Nueva Constitución,1680,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0
718,Metropolitana,5.5,14,#D14 - San Bernardo,ZT31,Pamela Rodríguez,Ind. por la Nueva Constitución,1680,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
719,Metropolitana,5.5,14,#D14 - San Bernardo,ZN22,Josefa Faúndez,La lista del Pueblo Distrito 14,1680,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
720,Metropolitana,5.5,14,#D14 - San Bernardo,ZN23,Francisco Caamaño,La lista del Pueblo Distrito 14,1680,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0
721,Metropolitana,5.5,14,#D14 - San Bernardo,ZN24,Carolina Lassalle,La lista del Pueblo Distrito 14,1680,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
722,Metropolitana,5.5,14,#D14 - San Bernardo,ZN25,Rodrigo Urzúa,La lista del Pueblo Distrito 14,1680,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
723,Metropolitana,5.5,14,#D14 - San Bernardo,ZN26,Claudia Acevedo,La lista del Pueblo Distrito 14,1680,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
724,Metropolitana,5.5,14,#D14 - San Bernardo,YB10,María José Becerra,Lista del Apruebo,,PS ,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
725,Metropolitana,5.5,14,#D14 - San Bernardo,YB11,Diego Calderón,Lista del Apruebo,,DC ,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
726,Metropolitana,5.5,14,#D14 - San Bernardo,YB12,Camila Briceño,Lista del Apruebo,,DC ,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
727,Metropolitana,5.5,14,#D14 - San Bernardo,YB13,Renato Garín,Lista del Apruebo,,PR-IND,0,1,Lista del Apruebo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ex diputado,0
728,Metropolitana,5.5,14,#D14 - San Bernardo,YB14,Denisse Martel,Lista del Apruebo,,PR-IND,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arrastrada por Garin,0
729,Metropolitana,5.5,14,#D14 - San Bernardo,YB15,Juan Moreno,Lista del Apruebo,,PS ,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
730,Metropolitana,5.5,14,#D14 - San Bernardo,XA1,Karin Arevalo,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
731,Metropolitana,5.5,14,#D14 - San Bernardo,XA2,Joel Rossa,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
732,Metropolitana,5.5,14,#D14 - San Bernardo,XA3,Andrea Quinteros,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
733,Metropolitana,5.5,14,#D14 - San Bernardo,XP4,Claudia Castro,Vamos por Chile,,UDI-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
734,Metropolitana,5.5,14,#D14 - San Bernardo,XP5,Jaime Coloma,Vamos por Chile,,UDI,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hijo se senador: hermano de diputado,0
735,Metropolitana,5.5,14,#D14 - San Bernardo,XP6,Andrea Iñiguez,Vamos por Chile,,REP,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
736,Metropolitana,5.5,14,#D14 - San Bernardo,XP7,Cristóbal Orrego,Vamos por Chile,,REP,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
737,Metropolitana,5.5,14,#D14 - San Bernardo,XP8,Karina Torres,Vamos por Chile,,RN,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
738,Metropolitana,5.5,14,#D14 - San Bernardo,XP9,Enrique Campino,Vamos por Chile,,RN-IND,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Primero con más aportes,0
739,O'Higgins,6,15,#D15 - Rancagua,YQ29,Marta Molina,Apruebo Dignidad,,FRVS,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,partido de Alejandra Sepulveda,1
740,O'Higgins,6,15,#D15 - Rancagua,YQ30,Diego Bustamante,Apruebo Dignidad,,FRVS,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
741,O'Higgins,6,15,#D15 - Rancagua,YQ31,Damaris Abarca,Apruebo Dignidad,,CS-IND,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1
742,O'Higgins,6,15,#D15 - Rancagua,YQ32,Nolberto Zuñiga,Apruebo Dignidad,,CS,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
743,O'Higgins,6,15,#D15 - Rancagua,YQ33,Ana Martínez,Apruebo Dignidad,,RD-IND,1,,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
744,O'Higgins,6,15,#D15 - Rancagua,YQ34,Fabián Rodríguez,Apruebo Dignidad,,PC,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
745,O'Higgins,6,15,#D15 - Rancagua,40,David Mella,Independiente,408,IFP,0,0,Independiente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
746,O'Higgins,6,15,#D15 - Rancagua,41,Juan Caroca,Independiente,408,IFP,0,0,Independiente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
747,O'Higgins,6,15,#D15 - Rancagua,42,Marcela Riquelme,Independiente,408,IFP,1,0,Independiente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
748,O'Higgins,6,15,#D15 - Rancagua,YB18,Alicia Barrera,Lista del Apruebo,,PPD ,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
749,O'Higgins,6,15,#D15 - Rancagua,YB19,Matías Orellana,Lista del Apruebo,,PS ,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
750,O'Higgins,6,15,#D15 - Rancagua,YB20,Ximena Nogueira,Lista del Apruebo,,PS ,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
751,O'Higgins,6,15,#D15 - Rancagua,YB21,Mario Quijada,Lista del Apruebo,,DC ,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0
752,O'Higgins,6,15,#D15 - Rancagua,YB22,Javiera Saldaña,Lista del Apruebo,,DC ,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0
753,O'Higgins,6,15,#D15 - Rancagua,YB23,Jose Ramírez,Lista del Apruebo,,PPD ,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
754,O'Higgins,6,15,#D15 - Rancagua,YP24,Loreto Vallejos,Lista del Pueblo 100% Ind.,1019,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
755,O'Higgins,6,15,#D15 - Rancagua,YP25,Enrique López,Lista del Pueblo 100% Ind.,1019,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
756,O'Higgins,6,15,#D15 - Rancagua,YP26,Yannet Ortiz,Lista del Pueblo 100% Ind.,1019,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
